route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible
GBSPX-FRPNO,9002-0613,9002-0613,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0620,9002-0620,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0627,9002-0627,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0704,9002-0704,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0711,9002-0711,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0718,9002-0718,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0725,9002-0725,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0801,9002-0801,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0808,9002-0808,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0815,9002-0815,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0822,9002-0822,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0829,9002-0829,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0905,9002-0905,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9004-0611,9004-0611,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0612,9004-0612,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0615,9004-0615,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0616,9004-0616,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0617,9004-0617,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0618,9004-0618,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0619,9004-0619,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0622,9004-0622,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0623,9004-0623,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0624,9004-0624,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0625,9004-0625,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0626,9004-0626,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0629,9004-0629,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0630,9004-0630,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0701,9004-0701,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0702,9004-0702,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0703,9004-0703,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0706,9004-0706,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0707,9004-0707,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0708,9004-0708,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0709,9004-0709,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0710,9004-0710,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0713,9004-0713,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0714,9004-0714,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0715,9004-0715,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0716,9004-0716,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0717,9004-0717,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0720,9004-0720,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0721,9004-0721,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0722,9004-0722,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0723,9004-0723,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0724,9004-0724,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0727,9004-0727,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0728,9004-0728,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0729,9004-0729,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0730,9004-0730,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0731,9004-0731,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0803,9004-0803,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0804,9004-0804,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0805,9004-0805,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0806,9004-0806,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0807,9004-0807,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0810,9004-0810,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0811,9004-0811,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0812,9004-0812,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0813,9004-0813,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0814,9004-0814,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0817,9004-0817,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0818,9004-0818,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0819,9004-0819,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0820,9004-0820,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0821,9004-0821,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0824,9004-0824,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0825,9004-0825,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0826,9004-0826,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0827,9004-0827,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0828,9004-0828,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0901,9004-0901,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0902,9004-0902,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0903,9004-0903,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0904,9004-0904,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0907,9004-0907,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0908,9004-0908,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9006-0611,9006-0611,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0612,9006-0612,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0613,9006-0613,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0615,9006-0615,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0618,9006-0618,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0619,9006-0619,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0620,9006-0620,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0622,9006-0622,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0625,9006-0625,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0626,9006-0626,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0627,9006-0627,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0629,9006-0629,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0702,9006-0702,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0703,9006-0703,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0704,9006-0704,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0706,9006-0706,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0709,9006-0709,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0710,9006-0710,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0711,9006-0711,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0713,9006-0713,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0716,9006-0716,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0717,9006-0717,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0718,9006-0718,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0720,9006-0720,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0723,9006-0723,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0724,9006-0724,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0725,9006-0725,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0727,9006-0727,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0730,9006-0730,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0731,9006-0731,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0801,9006-0801,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0803,9006-0803,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0806,9006-0806,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0807,9006-0807,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0808,9006-0808,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0810,9006-0810,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0813,9006-0813,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0814,9006-0814,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0815,9006-0815,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0817,9006-0817,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0820,9006-0820,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0821,9006-0821,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0822,9006-0822,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0824,9006-0824,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0827,9006-0827,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0828,9006-0828,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0829,9006-0829,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0903,9006-0903,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0904,9006-0904,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0905,9006-0905,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0907,9006-0907,Paris-Nord,9006,0,,0
FRPNO-GBSPX,9007-0611,9007-0611,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0612,9007-0612,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0613,9007-0613,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0615,9007-0615,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0616,9007-0616,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0617,9007-0617,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0618,9007-0618,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0619,9007-0619,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0620,9007-0620,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0622,9007-0622,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0623,9007-0623,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0624,9007-0624,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0625,9007-0625,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0626,9007-0626,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0627,9007-0627,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0629,9007-0629,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0630,9007-0630,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0701,9007-0701,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0702,9007-0702,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0703,9007-0703,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0704,9007-0704,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0706,9007-0706,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0707,9007-0707,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0708,9007-0708,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0709,9007-0709,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0710,9007-0710,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0711,9007-0711,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0713,9007-0713,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0715,9007-0715,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0716,9007-0716,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0717,9007-0717,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0718,9007-0718,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0720,9007-0720,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0721,9007-0721,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0722,9007-0722,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0723,9007-0723,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0724,9007-0724,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0725,9007-0725,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0727,9007-0727,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0728,9007-0728,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0729,9007-0729,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0730,9007-0730,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0731,9007-0731,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0801,9007-0801,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0803,9007-0803,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0804,9007-0804,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0805,9007-0805,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0806,9007-0806,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0807,9007-0807,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0808,9007-0808,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0810,9007-0810,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0811,9007-0811,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0812,9007-0812,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0813,9007-0813,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0814,9007-0814,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0815,9007-0815,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0817,9007-0817,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0818,9007-0818,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0819,9007-0819,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0820,9007-0820,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0821,9007-0821,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0822,9007-0822,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0824,9007-0824,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0825,9007-0825,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0826,9007-0826,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0827,9007-0827,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0828,9007-0828,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0829,9007-0829,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0901,9007-0901,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0902,9007-0902,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0903,9007-0903,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0904,9007-0904,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0905,9007-0905,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0907,9007-0907,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0908,9007-0908,St-Pancras-International,9007,0,,0
GBSPX-FRPNO,9008-0611,9008-0611,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0612,9008-0612,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0613,9008-0613,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0614,9008-0614,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0615,9008-0615,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0616,9008-0616,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0617,9008-0617,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0618,9008-0618,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0619,9008-0619,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0620,9008-0620,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0622,9008-0622,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0623,9008-0623,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0624,9008-0624,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0625,9008-0625,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0626,9008-0626,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0627,9008-0627,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0628,9008-0628,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0629,9008-0629,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0630,9008-0630,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0701,9008-0701,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0702,9008-0702,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0703,9008-0703,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0704,9008-0704,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0705,9008-0705,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0706,9008-0706,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0707,9008-0707,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0708,9008-0708,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0709,9008-0709,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0710,9008-0710,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0711,9008-0711,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0712,9008-0712,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0713,9008-0713,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0714,9008-0714,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0715,9008-0715,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0716,9008-0716,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0717,9008-0717,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0718,9008-0718,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0719,9008-0719,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0720,9008-0720,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0721,9008-0721,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0722,9008-0722,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0723,9008-0723,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0724,9008-0724,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0725,9008-0725,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0726,9008-0726,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0727,9008-0727,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0728,9008-0728,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0729,9008-0729,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0730,9008-0730,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0731,9008-0731,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0801,9008-0801,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0802,9008-0802,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0803,9008-0803,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0804,9008-0804,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0805,9008-0805,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0806,9008-0806,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0807,9008-0807,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0808,9008-0808,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0809,9008-0809,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0810,9008-0810,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0811,9008-0811,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0812,9008-0812,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0813,9008-0813,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0814,9008-0814,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0815,9008-0815,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0816,9008-0816,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0817,9008-0817,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0818,9008-0818,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0819,9008-0819,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0820,9008-0820,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0821,9008-0821,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0822,9008-0822,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0823,9008-0823,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0824,9008-0824,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0825,9008-0825,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0826,9008-0826,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0827,9008-0827,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0828,9008-0828,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0829,9008-0829,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0830,9008-0830,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0831,9008-0831,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0901,9008-0901,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0902,9008-0902,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0903,9008-0903,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0904,9008-0904,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0905,9008-0905,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0906,9008-0906,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0907,9008-0907,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0908,9008-0908,Paris-Nord,9008,0,,0
FRPNO-GBSPX,9009-0611,9009-0611,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0612,9009-0612,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0615,9009-0615,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0616,9009-0616,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0617,9009-0617,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0618,9009-0618,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0619,9009-0619,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0622,9009-0622,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0623,9009-0623,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0624,9009-0624,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0625,9009-0625,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0626,9009-0626,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0629,9009-0629,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0630,9009-0630,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0701,9009-0701,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0702,9009-0702,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0703,9009-0703,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0706,9009-0706,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0707,9009-0707,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0708,9009-0708,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0709,9009-0709,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0710,9009-0710,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0713,9009-0713,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0714,9009-0714,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0715,9009-0715,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0716,9009-0716,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0717,9009-0717,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0720,9009-0720,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0721,9009-0721,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0722,9009-0722,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0723,9009-0723,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0724,9009-0724,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0727,9009-0727,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0728,9009-0728,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0729,9009-0729,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0730,9009-0730,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0731,9009-0731,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0803,9009-0803,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0804,9009-0804,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0805,9009-0805,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0806,9009-0806,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0807,9009-0807,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0810,9009-0810,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0811,9009-0811,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0812,9009-0812,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0813,9009-0813,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0814,9009-0814,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0817,9009-0817,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0818,9009-0818,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0819,9009-0819,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0820,9009-0820,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0821,9009-0821,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0824,9009-0824,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0825,9009-0825,St-Pancras-International,9009,0,,0
